Environment created
Processing GCA_002214365@Thermococcus_celer_Vu_13


Calculating de novo conservation...
Species GCA_001433455@Thermococcus_barophilus_CH5: 572 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 740 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 699 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 773 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 705 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 587 matches
Species GCA_000151205@Thermococcus_sp_AM4: 669 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 754 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 743 matches
Species GCA_002197185@Thermococcus_sp_5_4: 778 matches
Species GCA_000221185@Thermococcus_sp_4557: 752 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 699 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 775 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 754 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 812 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 752 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 551 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 563 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 469 matches
Species Pyrococcus_abyssi_GE2: 513 matches
Species Pyrococcus_sp_GE_23: 501 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 504 matches
Species Pyrococcus_sp_IRI_42C: 467 matches
Species Pyrococcus_31_3: 516 matches
Species Pyrococcus_32_1: 522 matches
Species Pyrococcus_endeavori_ES4: 472 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 574 matches
Species Pyrococcus_sp_32_3: 517 matches
Species Pyrococcus_EXT16: 521 matches
Species Pyrococcus_sp_EXT_15c: 518 matches
Species Pyrococcus_sp_32_4: 515 matches
Species Thermococcus_aggregans_DSM_12819: 551 matches
Species GCA_035621495@Thermococcus_sp_SY098: 546 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 695 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 701 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 685 matches
Species GCA_024707485@Thermococcus_sp_813A4: 806 matches
Species Thermococcus_aegaeus_DSM_12767: 584 matches
Species Palaeococcus_helgesoni_DSM_15127: 619 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 779 matches
Species Thermococcus_29_3: 666 matches
Species Thermococcus_barophilus_DT4: 529 matches
Species Thermococcus_15_2: 688 matches
Species Thermococcus_AMTc51: 686 matches
Species Thermococcus_alcaliphilus_DSM_10322: 589 matches
Species Thermococcus_barophilus_423_3_23: 550 matches
Species Thermococcus_31_3: 745 matches
Species Thermococcus_23_2: 776 matches
Species Thermococcus_AMTc85: 672 matches
Species Thermococcus_AMTc30: 681 matches
Species Thermococcus_barophilus_CH1: 554 matches
Species Thermococcus_EXT11c: 667 matches
Species Thermococcus_E15P35: 668 matches
Species Thermococcus_atlanticus_DSM_15226: 706 matches
Species Thermococcus_AMTc11: 795 matches
Species Thermococcus_coalescens_TS1: 800 matches
Species Thermococcus_fumicolans_ST557: 668 matches
Species Thermococcus_profundus_DSM_9503: 650 matches
Species Thermococcus_IRI_06c: 758 matches
Species Thermococcus_prieuri_Col3: 683 matches
Species Thermococcus_sp_26_2: 666 matches
Species Thermococcus_sp_AMTc09: 664 matches
Species Thermococcus_marinus_DSM_15227: 703 matches
Species Thermococcus_sp_AMTc102: 670 matches
Species Thermococcus_sp_23_4: 777 matches
Species Thermococcus_sp_9_3: 669 matches
Species Thermococcus_IRI15c: 783 matches
Species Thermococcus_sp_AMTc71: 720 matches
Species Thermococcus_sp_AMTc94: 667 matches
Species Thermococcus_sp_AMTc72: 720 matches
Species Thermococcus_sp_33_3: 676 matches
Species Thermococcus_sp_AMTc79: 680 matches
Species Thermococcus_sp_CIR_10a: 552 matches
Species Thermococcus_sp_E10P11: 657 matches
Species Thermococcus_sp_E10P8: 655 matches
Species Thermococcus_sp_E15p33: 665 matches
Species Thermococcus_sp_CIR_03a: 771 matches
Species Thermococcus_sp_EXT09c: 676 matches
Species Thermococcus_waiotapuensis_WT1: 648 matches
Species Thermococcus_sp_DS1: 810 matches
Species Thermococcus_sp_unknown: 689 matches
Species Thermococcus_sp_IRI10c: 785 matches
Species Thermococcus_sp_IRI14c: 783 matches
Species Thermococcus_sp_IRI_05c: 805 matches
Species Thermococcus_sp_IRI24c: 784 matches
Species Thermococcus_sp_TPV: 684 matches
Species Thermococcus_sp_IRI27c2: 787 matches
Species Thermococcus_sp_IRI25c: 783 matches
Species Thermococcus_stetteri_DSM_5262: 703 matches
Species Thermococcus_sp_IRI29c: 784 matches
Species Thermococcus_sp_IRI_33c: 810 matches

Frame 2...
Species GCA_002214365@Thermococcus_celer_Vu_13: 1000 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 536 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 604 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 581 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 557 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 562 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 660 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 558 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 577 matches
Species GCA_002214605@Thermococcus_chitonophagus: 581 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 558 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 613 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 557 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 681 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 561 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 690 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 610 matches
Species GCA_002214525@Thermococcus_sp_P6: 738 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 695 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 641 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 761 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 763 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 698 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 759 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 632 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 720 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 647 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 745 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 655 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 707 matches
Species GCA_002197185@Thermococcus_sp_5_4: 791 matches
Species GCA_000151205@Thermococcus_sp_AM4: 701 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 773 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 784 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 773 matches
Species GCA_000221185@Thermococcus_sp_4557: 769 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 746 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 797 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 776 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 822 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 779 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 597 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 624 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 550 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 580 matches
Species Pyrococcus_abyssi_GE2: 574 matches
Species Pyrococcus_sp_GE_23: 554 matches
Species Pyrococcus_sp_IRI_42C: 545 matches
Species Pyrococcus_32_1: 582 matches
Species Pyrococcus_31_3: 584 matches
Species Pyrococcus_endeavori_ES4: 558 matches
Species Pyrococcus_EXT16: 583 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 635 matches
Species Pyrococcus_sp_32_3: 586 matches
Species Pyrococcus_sp_EXT_15c: 581 matches
Species Thermococcus_aggregans_DSM_12819: 597 matches
Species GCA_035621495@Thermococcus_sp_SY098: 631 matches
Species Pyrococcus_sp_32_4: 583 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 743 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 743 matches
Species GCA_024707485@Thermococcus_sp_813A4: 819 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 719 matches
Species Thermococcus_aegaeus_DSM_12767: 647 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 793 matches
Species Palaeococcus_helgesoni_DSM_15127: 687 matches
Species Thermococcus_29_3: 706 matches
Species Thermococcus_15_2: 726 matches
Species Thermococcus_alcaliphilus_DSM_10322: 669 matches
Species Thermococcus_barophilus_DT4: 611 matches
Species Thermococcus_23_2: 790 matches
Species Thermococcus_31_3: 762 matches
Species Thermococcus_barophilus_423_3_23: 625 matches
Species Thermococcus_AMTc51: 711 matches
Species Thermococcus_AMTc85: 712 matches
Species Thermococcus_AMTc30: 720 matches
Species Thermococcus_barophilus_CH1: 631 matches
Species Thermococcus_EXT11c: 709 matches
Species Thermococcus_E15P35: 701 matches
Species Thermococcus_atlanticus_DSM_15226: 749 matches
Species Thermococcus_AMTc11: 806 matches
Species Thermococcus_coalescens_TS1: 816 matches
Species Thermococcus_fumicolans_ST557: 702 matches
Species Thermococcus_profundus_DSM_9503: 699 matches
Species Thermococcus_IRI_06c: 781 matches
Species Thermococcus_prieuri_Col3: 718 matches
Species Thermococcus_sp_AMTc09: 695 matches
Species Thermococcus_sp_26_2: 693 matches
Species Thermococcus_marinus_DSM_15227: 726 matches
Species Thermococcus_sp_AMTc102: 695 matches
Species Thermococcus_sp_23_4: 790 matches
Species Thermococcus_sp_9_3: 709 matches
Species Thermococcus_sp_AMTc94: 696 matches
Species Thermococcus_IRI15c: 793 matches
Species Thermococcus_sp_AMTc72: 744 matches
Species Thermococcus_sp_33_3: 713 matches
Species Thermococcus_sp_AMTc71: 747 matches
Species Thermococcus_sp_AMTc79: 712 matches
Species Thermococcus_sp_CIR_10a: 631 matches
Species Thermococcus_sp_E10P8: 694 matches
Species Thermococcus_sp_E10P11: 695 matches
Species Thermococcus_sp_E15p33: 701 matches
Species Thermococcus_sp_CIR_03a: 788 matches
Species Thermococcus_sp_EXT09c: 714 matches
Species Thermococcus_waiotapuensis_WT1: 685 matches
Species Thermococcus_sp_DS1: 821 matches
Species Thermococcus_sp_unknown: 714 matches
Species Thermococcus_sp_IRI10c: 794 matches
Species Thermococcus_sp_IRI_05c: 815 matches
Species Thermococcus_sp_IRI25c: 792 matches
Species Thermococcus_sp_IRI14c: 793 matches
Species Thermococcus_sp_TPV: 717 matches
Species Thermococcus_sp_IRI24c: 800 matches
Species Thermococcus_sp_IRI29c: 800 matches
Species Thermococcus_sp_IRI27c2: 801 matches
Species Thermococcus_stetteri_DSM_5262: 749 matches
Species Thermococcus_sp_IRI_33c: 823 matches

Frame -0...
Species GCA_002214365@Thermococcus_celer_Vu_13: 1000 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 631 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 670 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 652 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 669 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 723 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 686 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 666 matches
Species GCA_002214605@Thermococcus_chitonophagus: 665 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 720 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 674 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 744 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 668 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 664 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 667 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 737 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 715 matches
Species GCA_002214525@Thermococcus_sp_P6: 766 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 753 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 786 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 791 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 720 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 757 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 791 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 754 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 802 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 774 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 774 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 791 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 736 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 806 matches
Species GCA_000151205@Thermococcus_sp_AM4: 759 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 755 matches
Species GCA_002197185@Thermococcus_sp_5_4: 807 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 804 matches
Species GCA_000221185@Thermococcus_sp_4557: 794 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 792 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 814 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 816 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 819 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 839 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 710 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 691 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 700 matches
Species Pyrococcus_abyssi_GE2: 668 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 670 matches
Species Pyrococcus_sp_GE_23: 652 matches
Species Pyrococcus_sp_IRI_42C: 635 matches
Species Pyrococcus_32_1: 682 matches
Species Pyrococcus_31_3: 681 matches
Species Pyrococcus_EXT16: 682 matches
Species Pyrococcus_endeavori_ES4: 670 matches
Species Pyrococcus_sp_32_3: 682 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 712 matches
Species Thermococcus_aggregans_DSM_12819: 694 matches
Species Pyrococcus_sp_32_4: 682 matches
Species Pyrococcus_sp_EXT_15c: 679 matches
Species GCA_035621495@Thermococcus_sp_SY098: 753 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 779 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 791 matches
Species GCA_024707485@Thermococcus_sp_813A4: 836 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 789 matches
Species Thermococcus_aegaeus_DSM_12767: 737 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 819 matches
Species Thermococcus_29_3: 766 matches
Species Palaeococcus_helgesoni_DSM_15127: 782 matches
Species Thermococcus_15_2: 774 matches
Species Thermococcus_barophilus_DT4: 721 matches
Species Thermococcus_AMTc51: 763 matches
Species Thermococcus_23_2: 806 matches
Species Thermococcus_alcaliphilus_DSM_10322: 750 matches
Species Thermococcus_31_3: 791 matches
Species Thermococcus_AMTc30: 777 matches
Species Thermococcus_barophilus_423_3_23: 749 matches
Species Thermococcus_AMTc85: 769 matches
Species Thermococcus_barophilus_CH1: 745 matches
Species Thermococcus_EXT11c: 758 matches
Species Thermococcus_E15P35: 764 matches
Species Thermococcus_atlanticus_DSM_15226: 816 matches
Species Thermococcus_AMTc11: 840 matches
Species Thermococcus_coalescens_TS1: 833 matches
Species Thermococcus_fumicolans_ST557: 760 matches
Species Thermococcus_IRI_06c: 814 matches
Species Thermococcus_profundus_DSM_9503: 752 matches
Species Thermococcus_prieuri_Col3: 773 matches
Species Thermococcus_sp_AMTc09: 754 matches
Species Thermococcus_sp_26_2: 751 matches
Species Thermococcus_marinus_DSM_15227: 780 matches
Species Thermococcus_sp_AMTc102: 759 matches
Species Thermococcus_sp_9_3: 773 matches
Species Thermococcus_IRI15c: 824 matches
Species Thermococcus_sp_AMTc72: 776 matches
Species Thermococcus_sp_AMTc94: 763 matches
Species Thermococcus_sp_23_4: 807 matches
Species Thermococcus_sp_AMTc71: 776 matches
Species Thermococcus_sp_33_3: 777 matches
Species Thermococcus_sp_AMTc79: 774 matches
Species Thermococcus_sp_CIR_10a: 734 matches
Species Thermococcus_sp_E10P8: 763 matches
Species Thermococcus_sp_E10P11: 763 matches
Species Thermococcus_sp_E15p33: 765 matches
Species Thermococcus_sp_CIR_03a: 811 matches
Species Thermococcus_sp_EXT09c: 764 matches
Species Thermococcus_waiotapuensis_WT1: 744 matches
Species Thermococcus_sp_unknown: 772 matches
Species Thermococcus_sp_DS1: 839 matches
Species Thermococcus_sp_IRI10c: 828 matches
Species Thermococcus_sp_IRI14c: 824 matches
Species Thermococcus_sp_IRI24c: 819 matches
Species Thermococcus_sp_TPV: 777 matches
Species Thermococcus_sp_IRI27c2: 820 matches
Species Thermococcus_sp_IRI25c: 822 matches
Species Thermococcus_sp_IRI_05c: 837 matches
Species Thermococcus_sp_IRI29c: 822 matches
Species Thermococcus_stetteri_DSM_5262: 801 matches
Species Thermococcus_sp_IRI_33c: 840 matches

Frame -1...
Species GCA_002214365@Thermococcus_celer_Vu_13: 1000 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 708 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 724 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 735 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 719 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 757 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 738 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 753 matches
Species GCA_002214605@Thermococcus_chitonophagus: 730 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 763 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 764 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 771 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 744 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 763 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 781 matches
Species GCA_002214525@Thermococcus_sp_P6: 781 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 778 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 764 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 788 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 803 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 811 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 794 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 766 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 802 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 817 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 821 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 798 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 806 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 826 matches
Species GCA_000151205@Thermococcus_sp_AM4: 795 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 808 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 804 matches
