gene_id	focal_genome	nc_genome	nc_match_contig	nc_match_strand	nc_match_start	nc_match_end	n_overlapping_genes	overlapping_genes	f0	f1	f2	intergenic	outgroup_nb
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
JNEHKGLE_01179_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	GCA_008152015@Thermococcus_aciditolerans_SY113	NZ_CP041932	+	557352	557574	0		0	0	0	222	11
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_AMTc30	10769	-	156625	156985	0		0	0	0	360	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_AMTc85	10774	-	286680	287040	0		0	0	0	360	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_EXT11c	11137	+	1842255	1842615	0		0	0	0	360	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_EXT09c	8819	+	1056222	1056582	0		0	0	0	360	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_AMTc51	10770	+	866458	866818	0		0	0	0	360	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_unknown	8821	-	446200	446551	0		0	0	0	351	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	-	1666892	1667252	0		0	0	0	360	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_TPV	7510	-	1552289	1552511	0		0	0	0	222	4
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_AMTc09	12160	-	1770416	1770776	0		0	0	0	360	3
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_AMTc102	11786	+	636425	636785	0		0	0	0	360	3
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_26_2	8824	+	53599	53959	0		0	0	0	360	3
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_AMTc79	11778	+	1663474	1663696	0		0	0	0	222	2
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_E10P11	11811	-	1913541	1913763	0		0	0	0	222	1
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_sp_E10P8	11801	-	1913541	1913763	0		0	0	0	222	1
JNEHKGLE_01192_gene_mRNA	Thermococcus_sp_9_3	Thermococcus_29_3	7513	+	892374	892599	0		0	0	0	225	1
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_000215995@Pyrococcus_yayanosii_CH1	NC_015680	-	711576	711666	0		0	0	0	90	11
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_CIR_03a	8822	+	1797501	1797615	0		0	0	0	114	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_AMTc11	7483	+	2110311	2110407	0		0	0	0	96	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI_05c	8817	-	1141950	1142046	0		0	0	0	96	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_024707485@Thermococcus_sp_813A4	NZ_CP102602	-	545768	545885	0		0	0	0	117	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_DS1	7110	-	516294	516408	0		0	0	0	114	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI_33c	8820	+	2038805	2038919	0		0	0	0	114	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_31_3	7489	-	1314064	1314157	0		0	0	0	93	6
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_15_2	7488	-	649754	649874	0		0	0	0	120	5
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_prieuri_Col3	7494	-	390055	390175	0		0	0	0	120	5
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_002214505@Thermococcus_siculi_RG_20	NZ_CP015103	+	1524141	1524240	0		0	0	0	99	5
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_IRI_06c	12654	+	681971	682094	0		0	0	0	123	5
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_IRI15c	11152	+	991718	991823	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI14c	11810	-	1538646	1538751	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI10c	11798	-	432533	432638	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI25c	11809	-	1536208	1536313	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI24c	11800	+	210624	210729	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI29c	11803	-	236930	237035	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	Thermococcus_sp_IRI27c2	11807	-	236995	237100	0		0	0	0	105	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_904067545@Thermococcus_camini_IRI35c	NZ_LR881183	+	1004087	1004195	0		0	0	0	108	4
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_006274605@Thermococcus_indicus_IOH1	NZ_CP040846	+	1405611	1405728	0		0	0	0	117	3
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_008152015@Thermococcus_aciditolerans_SY113	NZ_CP041932	-	318083	318206	0		0	0	0	123	2
PHBODLGA_00461_gene_mRNA	Thermococcus_sp_AMTc71	GCA_000221185@Thermococcus_sp_4557	NC_015865	-	326365	326479	0		0	0	0	114	1
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_000215995@Pyrococcus_yayanosii_CH1	NC_015680	-	711576	711666	0		0	0	0	90	11
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_CIR_03a	8822	+	1797501	1797615	0		0	0	0	114	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_AMTc11	7483	+	2110311	2110407	0		0	0	0	96	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI_05c	8817	-	1141950	1142046	0		0	0	0	96	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_024707485@Thermococcus_sp_813A4	NZ_CP102602	-	545768	545885	0		0	0	0	117	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_DS1	7110	-	516294	516408	0		0	0	0	114	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI_33c	8820	+	2038805	2038919	0		0	0	0	114	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_31_3	7489	-	1314064	1314157	0		0	0	0	93	6
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_15_2	7488	-	649754	649874	0		0	0	0	120	5
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_prieuri_Col3	7494	-	390055	390175	0		0	0	0	120	5
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_002214505@Thermococcus_siculi_RG_20	NZ_CP015103	+	1524141	1524240	0		0	0	0	99	5
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_IRI_06c	12654	+	681971	682094	0		0	0	0	123	5
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_IRI15c	11152	+	991718	991823	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI14c	11810	-	1538646	1538751	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI10c	11798	-	432533	432638	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI25c	11809	-	1536208	1536313	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI24c	11800	+	210624	210729	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI29c	11803	-	236930	237035	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	Thermococcus_sp_IRI27c2	11807	-	236995	237100	0		0	0	0	105	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_904067545@Thermococcus_camini_IRI35c	NZ_LR881183	+	1004087	1004195	0		0	0	0	108	4
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_006274605@Thermococcus_indicus_IOH1	NZ_CP040846	+	1405611	1405728	0		0	0	0	117	3
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_008152015@Thermococcus_aciditolerans_SY113	NZ_CP041932	-	318083	318206	0		0	0	0	123	2
NJBILLPB_00461_gene_mRNA	Thermococcus_sp_AMTc72	GCA_000221185@Thermococcus_sp_4557	NC_015865	-	326365	326479	0		0	0	0	114	1
EFDKJKPG_00294_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_IRI_06c	12654	-	1385989	1386532	0		0	0	0	543	9
EFDKJKPG_00294_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_AMTc51	10770	+	1480424	1480829	0		0	0	0	405	3
EFDKJKPG_00294_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_33_3	8825	-	913829	914234	0		0	0	0	405	1
EFDKJKPG_00294_gene_mRNA	Thermococcus_sp_AMTc79	GCA_000585495@Thermococcus_nautili_30_1	NZ_CP007264	-	1025204	1025609	0		0	0	0	405	1
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
EFDKJKPG_01864_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
EFDKJKPG_02040_gene_mRNA	Thermococcus_sp_AMTc79	GCA_000221185@Thermococcus_sp_4557	NC_015865	+	227791	227875	1	DPDKODAJ_00218	0	84	0	0	10
EFDKJKPG_02040_gene_mRNA	Thermococcus_sp_AMTc79	Thermococcus_prieuri_Col3	7494	-	421749	421839	1	EJGDLNBA_00477	0	90	0	0	7
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_sp_AMTc09	12160	+	2014999	2015134	0		0	0	0	135	1
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_sp_AMTc102	11786	-	394086	394221	0		0	0	0	135	1
CJOMCJEF_02177_gene_mRNA	Thermococcus_sp_AMTc94	Thermococcus_sp_26_2	8824	-	1836594	1836732	0		0	0	0	138	1
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_atlanticus_DSM_15226	11783	+	64190	64274	1	OBEJPNEJ_00093	0	84	0	0	4
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_000246985@Thermococcus_litoralis_DSM_5473	NC_022084	-	361634	361751	0		0	0	0	117	3
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_alcaliphilus_DSM_10322	11782	-	426424	426541	0		0	0	0	117	3
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_aegaeus_DSM_12767	11780	-	744934	745051	0		0	0	0	117	3
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_024022995@Thermococcus_aggregans_TY	NZ_CP099582	-	21641	21758	0		0	0	0	117	3
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_aggregans_DSM_12819	11781	+	1549257	1549374	0		0	0	0	117	3
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_000022545@Thermococcus_sibiricus_MM_739	NC_012883	+	480796	480910	0		0	0	0	114	3
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_000517445@Thermococcus_paralvinellae_ES1	NZ_CP006965	+	353606	353723	0		0	0	0	117	2
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_barophilus_DT4	4060	+	265159	265276	0		0	0	0	117	2
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_000151105@Thermococcus_barophilus_MP	NC_014804	+	252929	253046	0		0	0	0	117	1
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_001433455@Thermococcus_barophilus_CH5	NZ_CP013050	+	286909	287026	0		0	0	0	117	1
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_barophilus_CH1	4059	+	112178	112295	0		0	0	0	117	1
GHGJAMGE_02025_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_035621495@Thermococcus_sp_SY098	NZ_CP141821	+	1972781	1972898	0		0	0	0	117	1
GHGJAMGE_02380_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_atlanticus_DSM_15226	11783	+	1049739	1049817	1	OBEJPNEJ_01140	9	0	0	69	5
GHGJAMGE_02380_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_barophilus_CH1	4059	-	2049164	2049242	1	FOFBPMIL_02258	54	0	0	24	2
GHGJAMGE_02380_gene_mRNA	Thermococcus_sp_CIR_10a	GCA_035621495@Thermococcus_sp_SY098	NZ_CP141821	-	1756208	1756295	1	LGNMEAEL_01953	0	0	14	73	2
GHGJAMGE_02380_gene_mRNA	Thermococcus_sp_CIR_10a	Thermococcus_barophilus_423_3_23	4061	-	444613	444703	1	KLPMFDKH_00476	0	0	14	76	1
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
GNDPMMCP_02166_gene_mRNA	Thermococcus_sp_E10P11	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
GKAADPKM_02166_gene_mRNA	Thermococcus_sp_E10P8	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_000018365@Thermococcus_onnurineus_NA1	NC_011529	+	1479260	1479662	0		0	0	0	402	15
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_001647085@Thermococcus_piezophilus_CDGS	NZ_CP015520	-	753736	754138	0		0	0	0	402	15
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_23_2	7487	-	864306	864681	0		0	0	0	375	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_23_4	9793	+	57634	58009	0		0	0	0	375	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002197185@Thermococcus_sp_5_4	NZ_CP021848	+	1600456	1600831	0		0	0	0	375	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214565@Thermococcus_radiotolerans_EJ2	NZ_CP015106	+	1500128	1500533	0		0	0	0	405	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_CIR_03a	8822	-	1284556	1284961	0		0	0	0	405	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc11	7483	+	745502	745904	0		0	0	0	402	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214465@Thermococcus_barossii_SHCK_94	NZ_CP015101	+	1625659	1626052	0		0	0	0	393	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214545@Thermococcus_thioreducens_OGL_20P	NZ_CP015105	+	2056523	2056931	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI_05c	8817	+	210967	211375	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_024707485@Thermococcus_sp_813A4	NZ_CP102602	-	1664456	1664864	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_coalescens_TS1	14020	+	1048845	1049253	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_DS1	7110	-	1690007	1690415	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI_33c	8820	+	876162	876570	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214365@Thermococcus_celer_Vu_13	NZ_CP014854	+	1449049	1449457	0		0	0	0	408	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214525@Thermococcus_sp_P6	NZ_CP015104	+	847175	847553	0		0	0	0	378	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_31_3	7489	-	300079	300481	0		0	0	0	402	14
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_IRI15c	11152	+	1935124	1935532	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI14c	11810	-	591497	591905	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI10c	11798	-	1612095	1612503	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI25c	11809	-	592100	592508	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI24c	11800	+	1162607	1163015	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI29c	11803	-	1370557	1370965	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_IRI27c2	11807	-	1370624	1371032	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_904067545@Thermococcus_camini_IRI35c	NZ_LR881183	+	1943533	1943941	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc71	13480	+	1250985	1251393	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc72	13481	+	1250986	1251394	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_000221185@Thermococcus_sp_4557	NC_015865	-	1406706	1407114	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_008152015@Thermococcus_aciditolerans_SY113	NZ_CP041932	+	1582484	1582892	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_006274605@Thermococcus_indicus_IOH1	NZ_CP040846	+	85365	85773	0		0	0	0	408	13
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_000265525@Thermococcus_cleftensis_CL1	NC_018015	-	1075155	1075560	0		0	0	0	405	12
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_IRI_06c	12654	+	1661099	1661504	0		0	0	0	405	12
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214485@Thermococcus_pacificus_P4	NZ_CP015102	+	321280	321667	0		0	0	0	387	11
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_002214505@Thermococcus_siculi_RG_20	NZ_CP015103	+	433491	433878	0		0	0	0	387	11
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_15_2	7488	+	1568313	1568715	0		0	0	0	402	10
