denovo	outgroup	neighbor_sp	qcov	qcov_orf
KKEPLHJF_01462_gene_mRNA	last	GCA_001592435@Thermococcus_peptonophilus_OG_1	63	56.666666666666664
KKEPLHJF_01462_gene_mRNA	last	GCA_028471785@Thermococcus_kodakarensis_TS900	63	56.666666666666664
KKEPLHJF_01462_gene_mRNA	last	GCA_028471865@Thermococcus_kodakarensis_TS901	63	56.666666666666664
KKEPLHJF_01462_gene_mRNA	last	GCA_000009965@Thermococcus_kodakarensis_KOD1	63	56.666666666666664
KKEPLHJF_01462_gene_mRNA	last	Thermococcus_AMTc51	97	86.66666666666667
KKEPLHJF_01462_gene_mRNA	last	Thermococcus_sp_AMTc79	67	60.0
KKEPLHJF_01462_gene_mRNA	last	GCA_000585495@Thermococcus_nautili_30_1	67	60.0
KKEPLHJF_01462_gene_mRNA	last	Thermococcus_sp_AMTc94	67	60.0
KKEPLHJF_01462_gene_mRNA	last	Thermococcus_29_3	67	60.0
KKEPLHJF_01462_gene_mRNA	last	Thermococcus_sp_E10P8	67	60.0
KKEPLHJF_01462_gene_mRNA	last	Thermococcus_sp_E10P11	67	60.0
KKEPLHJF_01462_gene_mRNA	before_last	Thermococcus_AMTc11	97	90.0
GHGJAMGE_00458_gene_mRNA	last	GCA_035621495@Thermococcus_sp_SY098	100	94.11764705882352
GHGJAMGE_00458_gene_mRNA	before_last	Thermococcus_barophilus_423_3_23	100	94.11764705882352
GHGJAMGE_01361_gene_mRNA	last	GCA_035621495@Thermococcus_sp_SY098	100	95.1219512195122
GHGJAMGE_01361_gene_mRNA	last	Thermococcus_barophilus_CH1	100	95.1219512195122
GHGJAMGE_01361_gene_mRNA	last	GCA_001433455@Thermococcus_barophilus_CH5	100	95.1219512195122
GHGJAMGE_01361_gene_mRNA	last	GCA_000151105@Thermococcus_barophilus_MP	100	95.1219512195122
GHGJAMGE_01361_gene_mRNA	before_last	Thermococcus_barophilus_423_3_23	100	95.1219512195122
GHGJAMGE_02025_gene_mRNA	last	Thermococcus_atlanticus_DSM_15226	72	43.58974358974359
GHGJAMGE_02025_gene_mRNA	before_last	GCA_000022545@Thermococcus_sibiricus_MM_739	97	66.66666666666666
GHGJAMGE_02025_gene_mRNA	before_last	Thermococcus_aggregans_DSM_12819	100	69.23076923076923
GHGJAMGE_02025_gene_mRNA	before_last	GCA_024022995@Thermococcus_aggregans_TY	100	69.23076923076923
GHGJAMGE_02025_gene_mRNA	before_last	Thermococcus_aegaeus_DSM_12767	100	69.23076923076923
GHGJAMGE_02025_gene_mRNA	before_last	Thermococcus_alcaliphilus_DSM_10322	100	69.23076923076923
GHGJAMGE_02025_gene_mRNA	before_last	GCA_000246985@Thermococcus_litoralis_DSM_5473	100	69.23076923076923
GHGJAMGE_02380_gene_mRNA	last	Thermococcus_atlanticus_DSM_15226	54	50.0
GHGJAMGE_02380_gene_mRNA	before_last	GCA_035621495@Thermococcus_sp_SY098	60	56.25
GHGJAMGE_02380_gene_mRNA	before_last	Thermococcus_barophilus_CH1	54	50.0
LBKKHDLG_00914_gene_mRNA	last	Thermococcus_sp_AMTc72	98	38.70967741935484
LBKKHDLG_00914_gene_mRNA	last	Thermococcus_sp_AMTc71	98	38.70967741935484
LBKKHDLG_00914_gene_mRNA	last	GCA_904067545@Thermococcus_camini_IRI35c	50	46.774193548387096
LBKKHDLG_00914_gene_mRNA	last	Thermococcus_sp_IRI27c2	100	48.38709677419355
LBKKHDLG_00914_gene_mRNA	last	Thermococcus_sp_IRI29c	100	48.38709677419355
LBKKHDLG_00914_gene_mRNA	last	Thermococcus_sp_IRI24c	100	48.38709677419355
LBKKHDLG_00914_gene_mRNA	before_last	Thermococcus_sp_IRI_33c	100	96.7741935483871
LBKKHDLG_02022_gene_mRNA	last	Thermococcus_sp_IRI25c	100	92.85714285714286
LBKKHDLG_02022_gene_mRNA	last	Thermococcus_sp_IRI10c	100	92.85714285714286
LBKKHDLG_02022_gene_mRNA	last	Thermococcus_sp_IRI14c	100	92.85714285714286
LBKKHDLG_02022_gene_mRNA	last	Thermococcus_IRI15c	100	92.85714285714286
LBKKHDLG_02022_gene_mRNA	last	Thermococcus_prieuri_Col3	100	92.85714285714286
LBKKHDLG_02022_gene_mRNA	before_last	Thermococcus_sp_IRI_33c	100	92.85714285714286
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_sp_TPV	50	24.285714285714285
GNDPMMCP_02166_gene_mRNA	last	GCA_900198835@Thermococcus_henrietii_EXT12c	99	31.428571428571427
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_sp_unknown	50	31.428571428571427
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_AMTc51	99	31.428571428571427
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_sp_EXT09c	99	30.0
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_EXT11c	99	30.0
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_AMTc85	99	31.428571428571427
GNDPMMCP_02166_gene_mRNA	last	Thermococcus_AMTc30	99	31.428571428571427
GNDPMMCP_02166_gene_mRNA	before_last	Thermococcus_sp_26_2	79	64.28571428571429
GNDPMMCP_02166_gene_mRNA	before_last	Thermococcus_sp_AMTc102	77	62.857142857142854
GNDPMMCP_02166_gene_mRNA	before_last	Thermococcus_sp_AMTc09	77	62.857142857142854
GKAADPKM_02166_gene_mRNA	last	Thermococcus_sp_TPV	50	24.285714285714285
GKAADPKM_02166_gene_mRNA	last	GCA_900198835@Thermococcus_henrietii_EXT12c	99	31.428571428571427
GKAADPKM_02166_gene_mRNA	last	Thermococcus_sp_unknown	50	31.428571428571427
GKAADPKM_02166_gene_mRNA	last	Thermococcus_AMTc51	99	31.428571428571427
GKAADPKM_02166_gene_mRNA	last	Thermococcus_sp_EXT09c	99	30.0
GKAADPKM_02166_gene_mRNA	last	Thermococcus_EXT11c	99	30.0
GKAADPKM_02166_gene_mRNA	last	Thermococcus_AMTc85	99	31.428571428571427
GKAADPKM_02166_gene_mRNA	last	Thermococcus_AMTc30	99	31.428571428571427
GKAADPKM_02166_gene_mRNA	before_last	Thermococcus_sp_26_2	79	64.28571428571429
GKAADPKM_02166_gene_mRNA	before_last	Thermococcus_sp_AMTc102	77	62.857142857142854
GKAADPKM_02166_gene_mRNA	before_last	Thermococcus_sp_AMTc09	77	62.857142857142854
EGODEMLK_00126_gene_mRNA	last	GCA_001647085@Thermococcus_piezophilus_CDGS	98	63.23529411764706
EGODEMLK_00126_gene_mRNA	last	GCA_000018365@Thermococcus_onnurineus_NA1	98	53.67647058823529
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_31_3	98	62.5
EGODEMLK_00126_gene_mRNA	before_last	GCA_002214525@Thermococcus_sp_P6	92	91.17647058823529
EGODEMLK_00126_gene_mRNA	before_last	GCA_002214365@Thermococcus_celer_Vu_13	99	63.23529411764706
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_sp_IRI_33c	99	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_sp_DS1	99	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_coalescens_TS1	99	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	GCA_024707485@Thermococcus_sp_813A4	99	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_sp_IRI_05c	99	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	99	46.32352941176471
EGODEMLK_00126_gene_mRNA	before_last	GCA_002214465@Thermococcus_barossii_SHCK_94	96	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_AMTc11	98	63.23529411764706
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_sp_CIR_03a	99	63.23529411764706
EGODEMLK_00126_gene_mRNA	before_last	GCA_002214565@Thermococcus_radiotolerans_EJ2	99	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	GCA_002197185@Thermococcus_sp_5_4	91	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_sp_23_4	91	34.55882352941176
EGODEMLK_00126_gene_mRNA	before_last	Thermococcus_23_2	91	34.55882352941176
EGODEMLK_01263_gene_mRNA	last	Thermococcus_EXT11c	92	84.61538461538461
EGODEMLK_01263_gene_mRNA	before_last	Thermococcus_sp_AMTc79	100	92.3076923076923
EGODEMLK_01335_gene_mRNA	last	Thermococcus_31_3	100	96.07843137254902
EGODEMLK_01335_gene_mRNA	last	Thermococcus_AMTc11	86	82.35294117647058
EGODEMLK_01335_gene_mRNA	before_last	GCA_008152015@Thermococcus_aciditolerans_SY113	100	96.07843137254902
EGODEMLK_01592_gene_mRNA	last	Thermococcus_sp_TPV	50	24.285714285714285
EGODEMLK_01592_gene_mRNA	last	GCA_900198835@Thermococcus_henrietii_EXT12c	99	31.428571428571427
EGODEMLK_01592_gene_mRNA	last	Thermococcus_sp_unknown	50	31.428571428571427
EGODEMLK_01592_gene_mRNA	last	Thermococcus_AMTc51	99	31.428571428571427
EGODEMLK_01592_gene_mRNA	last	Thermococcus_sp_EXT09c	99	30.0
EGODEMLK_01592_gene_mRNA	last	Thermococcus_EXT11c	99	30.0
EGODEMLK_01592_gene_mRNA	last	Thermococcus_AMTc85	99	31.428571428571427
EGODEMLK_01592_gene_mRNA	last	Thermococcus_AMTc30	99	31.428571428571427
EGODEMLK_01592_gene_mRNA	before_last	Thermococcus_sp_26_2	79	64.28571428571429
EGODEMLK_01592_gene_mRNA	before_last	Thermococcus_sp_AMTc102	77	62.857142857142854
EGODEMLK_01592_gene_mRNA	before_last	Thermococcus_sp_AMTc09	77	62.857142857142854
BICEADNH_01532_gene_mRNA	last	GCA_000018365@Thermococcus_onnurineus_NA1	100	92.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_31_3	62	60.0
BICEADNH_01532_gene_mRNA	before_last	GCA_002214525@Thermococcus_sp_P6	84	54.0
BICEADNH_01532_gene_mRNA	before_last	GCA_002214365@Thermococcus_celer_Vu_13	62	30.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_sp_IRI_33c	70	60.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_sp_DS1	70	60.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_coalescens_TS1	68	64.0
BICEADNH_01532_gene_mRNA	before_last	GCA_024707485@Thermococcus_sp_813A4	60	56.00000000000001
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_sp_IRI_05c	68	64.0
BICEADNH_01532_gene_mRNA	before_last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	60	56.00000000000001
BICEADNH_01532_gene_mRNA	before_last	GCA_002214465@Thermococcus_barossii_SHCK_94	60	56.00000000000001
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_AMTc11	54	50.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_sp_CIR_03a	62	57.99999999999999
BICEADNH_01532_gene_mRNA	before_last	GCA_002214565@Thermococcus_radiotolerans_EJ2	88	74.0
BICEADNH_01532_gene_mRNA	before_last	GCA_002197185@Thermococcus_sp_5_4	88	74.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_sp_23_4	88	74.0
BICEADNH_01532_gene_mRNA	before_last	Thermococcus_23_2	88	74.0
FCCLJDJA_00457_gene_mRNA	last	GCA_000018365@Thermococcus_onnurineus_NA1	100	92.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_31_3	62	60.0
FCCLJDJA_00457_gene_mRNA	before_last	GCA_002214525@Thermococcus_sp_P6	84	54.0
FCCLJDJA_00457_gene_mRNA	before_last	GCA_002214365@Thermococcus_celer_Vu_13	62	30.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_sp_IRI_33c	70	60.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_sp_DS1	70	60.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_coalescens_TS1	68	64.0
FCCLJDJA_00457_gene_mRNA	before_last	GCA_024707485@Thermococcus_sp_813A4	60	56.00000000000001
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_sp_IRI_05c	68	64.0
FCCLJDJA_00457_gene_mRNA	before_last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	60	56.00000000000001
FCCLJDJA_00457_gene_mRNA	before_last	GCA_002214465@Thermococcus_barossii_SHCK_94	60	56.00000000000001
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_AMTc11	54	50.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_sp_CIR_03a	62	57.99999999999999
FCCLJDJA_00457_gene_mRNA	before_last	GCA_002214565@Thermococcus_radiotolerans_EJ2	88	74.0
FCCLJDJA_00457_gene_mRNA	before_last	GCA_002197185@Thermococcus_sp_5_4	88	74.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_sp_23_4	88	74.0
FCCLJDJA_00457_gene_mRNA	before_last	Thermococcus_23_2	88	74.0
AAAKJNHH_00460_gene_mRNA	last	GCA_000018365@Thermococcus_onnurineus_NA1	100	92.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_31_3	62	60.0
AAAKJNHH_00460_gene_mRNA	before_last	GCA_002214525@Thermococcus_sp_P6	84	54.0
AAAKJNHH_00460_gene_mRNA	before_last	GCA_002214365@Thermococcus_celer_Vu_13	62	30.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_sp_IRI_33c	70	60.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_sp_DS1	70	60.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_coalescens_TS1	68	64.0
AAAKJNHH_00460_gene_mRNA	before_last	GCA_024707485@Thermococcus_sp_813A4	60	56.00000000000001
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_sp_IRI_05c	68	64.0
AAAKJNHH_00460_gene_mRNA	before_last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	60	56.00000000000001
AAAKJNHH_00460_gene_mRNA	before_last	GCA_002214465@Thermococcus_barossii_SHCK_94	60	56.00000000000001
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_AMTc11	54	50.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_sp_CIR_03a	62	57.99999999999999
AAAKJNHH_00460_gene_mRNA	before_last	GCA_002214565@Thermococcus_radiotolerans_EJ2	88	74.0
AAAKJNHH_00460_gene_mRNA	before_last	GCA_002197185@Thermococcus_sp_5_4	88	74.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_sp_23_4	88	74.0
AAAKJNHH_00460_gene_mRNA	before_last	Thermococcus_23_2	88	74.0
LAMLPHDI_01330_gene_mRNA	last	GCA_000215995@Pyrococcus_yayanosii_CH1	86	68.05555555555556
LAMLPHDI_01330_gene_mRNA	last	GCA_000007305@Pyrococcus_furiosus_DSM_3638	85	68.05555555555556
LAMLPHDI_01330_gene_mRNA	last	GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	85	68.05555555555556
LAMLPHDI_01330_gene_mRNA	last	GCA_000275605@Pyrococcus_furiosus_COM1	85	68.05555555555556
LAMLPHDI_01330_gene_mRNA	last	Pyrococcus_sp_IRI_42C	92	90.27777777777779
LAMLPHDI_01330_gene_mRNA	last	GCA_000211475@Pyrococcus_sp_NA2	88	69.44444444444444
LAMLPHDI_01330_gene_mRNA	last	GCA_000011105@Pyrococcus_horikoshii_OT3	88	47.22222222222222
LAMLPHDI_01330_gene_mRNA	last	Pyrococcus_sp_GE_23	89	86.11111111111111
LAMLPHDI_01330_gene_mRNA	last	Pyrococcus_abyssi_GE2	86	83.33333333333334
LAMLPHDI_01330_gene_mRNA	last	GCA_000195935@Pyrococcus_abyssi_GE5	86	83.33333333333334
LAMLPHDI_01330_gene_mRNA	last	Pyrococcus_endeavori_ES4	86	45.83333333333333
LAMLPHDI_01330_gene_mRNA	last	GCA_000263735@Pyrococcus_sp_ST04	86	45.83333333333333
LAMLPHDI_01330_gene_mRNA	last	Pyrococcus_sp_EXT_15c	86	45.83333333333333
LAMLPHDI_01330_gene_mRNA	last	GCA_001577775@Pyrococcus_kukulkanii_NCB100	86	45.83333333333333
LAMLPHDI_01330_gene_mRNA	before_last	Thermococcus_barophilus_DT4	92	88.88888888888889
LAMLPHDI_01330_gene_mRNA	before_last	GCA_000517445@Thermococcus_paralvinellae_ES1	99	93.05555555555556
LAMLPHDI_01330_gene_mRNA	before_last	Thermococcus_sp_CIR_10a	99	76.38888888888889
LAMLPHDI_01330_gene_mRNA	before_last	Thermococcus_barophilus_423_3_23	99	76.38888888888889
LAMLPHDI_01330_gene_mRNA	before_last	GCA_035621495@Thermococcus_sp_SY098	99	76.38888888888889
LAMLPHDI_01330_gene_mRNA	before_last	Thermococcus_barophilus_CH1	99	76.38888888888889
LAMLPHDI_01330_gene_mRNA	before_last	GCA_001433455@Thermococcus_barophilus_CH5	99	76.38888888888889
LAMLPHDI_01330_gene_mRNA	before_last	GCA_000151105@Thermococcus_barophilus_MP	99	76.38888888888889
LAMLPHDI_01330_gene_mRNA	before_last	GCA_023746595@Thermococcus_argininiproducens_IOH2	97	94.44444444444444
LAMLPHDI_01330_gene_mRNA	before_last	Thermococcus_aegaeus_DSM_12767	97	94.44444444444444
LAMLPHDI_01330_gene_mRNA	before_last	GCA_001484685@Thermococcus_sp_2319x1	85	81.94444444444444
LAMLPHDI_01330_gene_mRNA	before_last	Thermococcus_alcaliphilus_DSM_10322	85	81.94444444444444
LAMLPHDI_01330_gene_mRNA	before_last	GCA_000246985@Thermococcus_litoralis_DSM_5473	97	94.44444444444444
KNECDIJF_00704_gene_mRNA	last	Thermococcus_barophilus_CH1	73	66.66666666666666
KNECDIJF_00704_gene_mRNA	last	GCA_001433455@Thermococcus_barophilus_CH5	73	66.66666666666666
KNECDIJF_00704_gene_mRNA	last	GCA_000151105@Thermococcus_barophilus_MP	73	66.66666666666666
KNECDIJF_00704_gene_mRNA	before_last	GCA_000221185@Thermococcus_sp_4557	100	93.93939393939394
KNECDIJF_00704_gene_mRNA	before_last	Thermococcus_sp_AMTc72	88	81.81818181818183
KNECDIJF_00704_gene_mRNA	before_last	Thermococcus_sp_AMTc71	88	81.81818181818183
KNECDIJF_00704_gene_mRNA	before_last	Thermococcus_IRI_06c	100	93.93939393939394
KNECDIJF_00704_gene_mRNA	before_last	Thermococcus_prieuri_Col3	88	81.81818181818183
KNECDIJF_00704_gene_mRNA	before_last	Thermococcus_15_2	88	72.72727272727273
BEODAGIL_00145_gene_mRNA	last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	93	89.83050847457628
BEODAGIL_00145_gene_mRNA	before_last	Thermococcus_sp_AMTc72	93	89.83050847457628
BEODAGIL_00145_gene_mRNA	before_last	Thermococcus_sp_AMTc71	93	89.83050847457628
BEODAGIL_00388_gene_mRNA	last	Thermococcus_AMTc11	81	82.25806451612904
BEODAGIL_00388_gene_mRNA	before_last	GCA_008152015@Thermococcus_aciditolerans_SY113	81	83.87096774193549
BEODAGIL_01262_gene_mRNA	last	GCA_024707485@Thermococcus_sp_813A4	50	47.05882352941176
BEODAGIL_01262_gene_mRNA	last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	50	47.05882352941176
BEODAGIL_01262_gene_mRNA	last	GCA_002214465@Thermococcus_barossii_SHCK_94	51	48.529411764705884
BEODAGIL_01262_gene_mRNA	last	Thermococcus_AMTc11	51	48.529411764705884
BEODAGIL_01262_gene_mRNA	last	Thermococcus_sp_CIR_03a	50	47.05882352941176
BEODAGIL_01262_gene_mRNA	last	GCA_002214565@Thermococcus_radiotolerans_EJ2	51	48.529411764705884
BEODAGIL_01262_gene_mRNA	last	GCA_002197185@Thermococcus_sp_5_4	51	48.529411764705884
BEODAGIL_01262_gene_mRNA	last	Thermococcus_sp_23_4	51	48.529411764705884
BEODAGIL_01262_gene_mRNA	last	Thermococcus_23_2	51	48.529411764705884
BEODAGIL_01262_gene_mRNA	before_last	Thermococcus_marinus_DSM_15227	53	50.0
BEODAGIL_01262_gene_mRNA	before_last	GCA_000769655@Thermococcus_eurythermalis_A501	53	50.0
ACBJCPJC_01068_gene_mRNA	last	GCA_001647085@Thermococcus_piezophilus_CDGS	54	38.23529411764706
ACBJCPJC_01068_gene_mRNA	last	GCA_000018365@Thermococcus_onnurineus_NA1	88	50.0
ACBJCPJC_01068_gene_mRNA	before_last	Thermococcus_coalescens_TS1	57	41.17647058823529
ACBJCPJC_02229_gene_mRNA	last	GCA_024707485@Thermococcus_sp_813A4	60	64.35643564356435
ACBJCPJC_02229_gene_mRNA	last	GCA_002214545@Thermococcus_thioreducens_OGL_20P	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_AMTc72	64	62.37623762376238
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_AMTc71	64	62.37623762376238
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_IRI27c2	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_IRI29c	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_IRI24c	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_IRI25c	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_IRI10c	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_sp_IRI14c	59	63.366336633663366
ACBJCPJC_02229_gene_mRNA	before_last	Thermococcus_IRI15c	59	63.366336633663366
PBMLHHBH_01917_gene_mRNA	last	GCA_002214385@Thermococcus_gorgonarius_W_12	56	52.77777777777778
PBMLHHBH_01917_gene_mRNA	before_last	GCA_000258515@Thermococcus_zilligii_AN1	100	68.05555555555556
